ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
48,Texas,TX,48049,Brown County,48049,"Brown County, Texas",944.451919993296,38159,0,18946,39,14977,386,8969,996,680,157,3793,443,3347,439,6388,686,7663,77,7956,54,7868,568,1254,245,720,241,11549,149,876,232,2785,311,504,170,858,221,1809,58,24.7,2.7,3.8,0.9,25.3,2.9,12.6,1.6,17.3,1.9,20.1,0.2,20.8,0.1,21.3,1.5,8.3,1.6,2.0,0.7,30.3,0.4,4.6,1.2,14.7,1.6,3.4,1.1,5.7,1.4,4.7,0.2,0.4625,0.3399,0.8063,0.3004,0.5375,2.4466,0.4901,0.6482,0.2016,0.8893,0.7628,0.2885,2.7904,0.7233,0.2767,0.2767,0.2767,0.7431,0.5731,0.4941,0.6917,0.747,3.249,0.8617,8.7627,0.6443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40578,2109,267,1265,161,8885,0,155,94,49,35,4,8,988,200,203,146,14.1,1.8,3.3,0.4,23.3,0.0,0.4,0.2,0.1,0.1,0.0,0.1,2.6,0.5,0.5,0.4
48,Texas,TX,48051,Burleson County,48051,"Burleson County, Texas",659.082064990126,17958,0,9375,41,7586,243,3203,688,306,149,956,207,2097,355,2455,534,3891,110,3923,31,2427,352,230,105,878,283,6576,104,199,147,2803,351,216,102,261,110,219,48,18.1,3.9,3.8,1.8,12.6,2.7,16.3,2.7,13.8,3.0,21.7,0.6,21.8,0.2,13.7,2.0,3.1,1.4,5.2,1.7,36.6,0.6,2.1,1.6,29.9,3.8,2.8,1.3,3.4,1.4,1.2,0.3,0.1858,0.3399,0.0751,0.585,0.2174,1.4032,0.1344,0.7312,0.2846,0.3281,0.0949,0.751,2.1898,0.3083,0.3676,0.3676,0.3676,0.5059,0.9605,0.3162,0.3043,0.3162,2.4031,0.4308,6.3637,0.2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,12899,1459,239,2171,72,3880,0,58,45,25,36,0,23,426,137,16,22,19.2,3.2,12.1,0.4,21.6,0.0,0.3,0.2,0.1,0.2,0.0,0.3,2.4,0.8,0.1,0.1
48,Texas,TX,48053,Burnet County,48053,"Burnet County, Texas",994.7996319902539,49684,0,23802,41,18629,549,9273,1220,809,263,3935,545,4114,572,8511,944,11477,103,10186,84,7776,780,815,246,1305,422,13978,289,529,166,3989,511,664,205,618,226,836,32,19.1,2.5,3.4,1.1,21.1,2.9,11.6,1.6,17.4,1.9,23.1,0.2,20.5,0.2,15.9,1.6,4.4,1.3,2.8,0.9,28.1,0.6,2.2,0.7,16.8,2.2,3.5,1.1,3.3,1.2,1.7,0.1,0.2253,0.2727,0.4783,0.2332,0.5613,1.7708,0.2213,0.8103,0.1818,0.5375,0.2372,0.4269,2.1937,0.3123,0.2332,0.2332,0.2332,0.5296,0.6798,0.5099,0.2727,0.4704,2.4624,0.4783,6.6601,0.2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43245,2001,326,655,240,11300,0,230,153,75,50,65,72,1544,383,109,97,10.7,1.7,1.3,0.5,22.7,0.0,0.5,0.3,0.2,0.1,0.1,0.1,3.1,0.8,0.2,0.2
48,Texas,TX,48055,Caldwell County,48055,"Caldwell County, Texas",544.540945283606,46141,0,16517,66,15087,302,11504,1317,511,156,3304,471,6024,613,10776,1113,7020,167,10651,85,7074,761,860,214,2525,581,29201,229,588,196,4177,441,1192,300,678,240,3796,152,26.2,3.0,2.4,0.7,21.9,3.1,19.7,2.0,24.5,2.5,15.2,0.4,23.1,0.2,16.1,1.7,5.7,1.4,5.8,1.3,63.3,0.5,3.6,1.2,25.3,2.7,7.9,2.0,4.5,1.6,8.2,0.3,0.5415,0.1462,0.5296,0.7194,0.9051,2.8418,0.6364,0.332,0.4111,0.5494,0.4308,0.7826,2.5059,0.5217,0.8063,0.8063,0.8063,0.6719,0.917,0.9209,0.4862,0.8577,3.8537,0.9763,10.0077,0.8261,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,36497,2200,326,2014,382,25412,0,319,67,77,39,16,29,1318,420,45,61,14.6,2.1,4.4,0.8,55.1,0.0,0.7,0.1,0.2,0.1,0.0,0.1,2.9,0.9,0.1,0.1
48,Texas,TX,48057,Calhoun County,48057,"Calhoun County, Texas",506.930899271182,20127,0,10696,30,8045,377,3674,724,340,137,1440,367,2133,421,1890,443,3703,64,4738,87,3740,459,540,211,837,339,11931,109,465,229,1437,284,234,119,331,178,345,10,18.5,3.6,3.4,1.4,17.9,4.5,15.7,3.1,9.5,2.2,18.4,0.3,23.5,0.4,18.8,2.3,6.7,2.6,4.4,1.8,59.3,0.5,4.4,2.1,13.4,2.6,2.9,1.5,4.1,2.2,1.7,0.0,0.2055,0.2727,0.249,0.5455,0.0237,1.2964,0.0988,0.5534,0.4704,0.7391,0.5652,0.6798,3.0079,0.83,0.747,0.747,0.747,0.7233,0.4704,0.3399,0.4111,0.4704,2.4151,0.4387,7.4664,0.4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21655,1579,339,458,120,10071,0,800,91,47,42,0,28,555,205,0,28,19.6,4.1,2.3,0.6,50.0,0.0,4.0,0.5,0.2,0.2,0.0,0.2,2.8,1.0,0.0,0.2
48,Texas,TX,48059,Callahan County,48059,"Callahan County, Texas",899.371806076582,13869,0,6508,23,5270,205,2684,461,313,96,956,190,770,172,2373,316,2853,67,2971,4,2898,321,168,66,103,109,2337,141,14,14,1169,164,99,36,181,70,90,12,19.6,3.4,4.8,1.4,18.1,3.5,7.9,1.8,17.2,2.3,20.6,0.5,21.4,0.1,21.1,2.3,3.2,1.2,0.8,0.8,16.9,1.0,0.2,0.2,18.0,2.5,1.8,0.7,3.4,1.3,0.6,0.1,0.2372,0.5494,0.2609,0.0632,0.5138,1.6245,0.1897,0.6917,0.249,0.8814,0.1067,0.0791,2.0079,0.1779,0.0474,0.0474,0.0474,0.1265,0.7075,0.1739,0.3043,0.087,1.3992,0.0909,5.079,0.0791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9912,636,133,165,127,1481,0,120,137,6,10,23,38,484,170,58,74,12.1,2.5,1.2,0.9,10.7,0.0,0.9,1.0,0.0,0.1,0.2,0.3,3.5,1.2,0.4,0.5
48,Texas,TX,48061,Cameron County,48061,"Cameron County, Texas",891.716392223804,421854,0,155572,81,132538,978,167464,5080,10208,870,36969,1669,72894,2357,115509,3776,57772,105,124250,38,51336,2015,16267,1136,60238,2479,386522,243,16229,1091,16871,1049,13217,1058,9069,767,3212,74,40.0,1.2,5.7,0.5,27.9,1.2,29.1,0.9,27.5,0.9,13.7,0.1,29.5,0.1,12.2,0.5,12.3,0.9,15.4,0.6,91.6,0.1,10.4,0.7,10.8,0.7,9.9,0.8,6.8,0.6,0.8,0.0,0.9249,0.6917,0.9012,0.9249,0.9605,4.4032,0.9684,0.2253,0.9091,0.2174,0.9447,0.9605,3.257,0.9012,0.9684,0.9684,0.9684,0.8893,0.3399,0.9605,0.8142,0.1462,3.1501,0.8221,11.7787,0.9723,1,0,1,1,1,4,0,1,0,1,1,3,1,1,0,0,1,0,0,1,9,425366,34781,1253,1692,291,379591,0,2952,202,376,79,126,98,1504,374,281,200,26.2,0.9,0.4,0.1,90.0,0.0,0.7,0.1,0.1,0.1,0.0,0.1,0.4,0.1,0.1,0.1
48,Texas,TX,48063,Camp County,48063,"Camp County, Texas",195.847291225128,12543,0,5792,26,4443,268,4331,574,298,136,1092,232,1047,263,2780,537,2279,91,3309,17,2176,350,413,144,398,184,5835,108,106,87,845,238,230,97,220,94,68,4,34.7,4.6,5.4,2.4,24.6,5.0,12.8,3.2,22.3,4.3,18.2,0.7,26.4,0.1,17.4,2.8,9.3,3.2,3.4,1.6,46.5,0.9,1.8,1.5,14.6,4.1,5.2,2.2,5.0,2.0,0.5,0.0,0.8735,0.6403,0.7708,0.3123,0.8577,3.4546,0.8261,0.5296,0.7787,0.664,0.8419,0.5494,3.3636,0.9328,0.5929,0.5929,0.5929,0.4625,0.5652,0.7708,0.5692,0.0632,2.4309,0.4506,9.842,0.8103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11027,827,184,1794,219,3357,0,91,95,0,23,0,23,579,225,14,17,18.6,3.9,14.3,1.7,26.8,0.0,0.7,0.8,0.0,0.4,0.0,0.4,4.6,1.8,0.1,0.1
48,Texas,TX,48065,Carson County,48065,"Carson County, Texas",920.234436139154,5801,0,2779,26,2260,95,725,236,54,40,250,103,296,100,591,176,1218,63,1371,42,565,100,82,45,30,78,964,65,20,37,205,65,56,43,64,48,69,49,12.6,4.1,1.9,1.4,11.1,4.5,7.6,2.5,10.3,3.1,21.0,1.1,23.6,0.7,9.8,1.7,3.6,2.0,0.6,1.4,16.6,1.1,0.7,1.3,7.4,2.3,2.5,1.9,2.8,2.1,1.2,0.8,0.0632,0.0988,0.0474,0.0553,0.0474,0.3121,0.0079,0.7154,0.4822,0.0711,0.1502,0.0593,1.4782,0.0316,0.0395,0.0395,0.0395,0.249,0.1858,0.2648,0.1739,0.3162,1.1897,0.0553,3.0195,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8992,473,107,69,65,617,0,8,16,148,81,29,36,61,70,32,37,20.9,4.7,1.2,1.1,10.6,0.0,0.1,0.3,2.6,1.4,0.5,0.6,1.1,1.2,0.6,0.6
48,Texas,TX,48067,Cass County,48067,"Cass County, Texas",936.9473492420819,28637,0,13944,26,11530,319,8077,908,842,225,2543,355,2475,411,3863,604,6349,62,6427,28,5937,643,895,207,185,132,7115,69,178,79,2601,301,332,119,702,193,372,6,28.6,3.2,7.2,1.9,22.1,3.0,12.4,2.0,13.7,2.1,22.2,0.2,22.4,0.1,21.0,2.3,7.8,1.8,0.7,0.5,24.8,0.2,1.3,0.6,18.7,2.2,2.9,1.0,6.1,1.6,1.3,0.0,0.668,0.8617,0.5455,0.2767,0.2095,2.5614,0.5217,0.7708,0.3399,0.8696,0.7194,0.0632,2.7629,0.7036,0.1581,0.1581,0.1581,0.3518,0.7549,0.3399,0.7273,0.3597,2.5336,0.5138,8.016,0.5217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25252,2470,335,4305,270,1506,0,735,273,38,46,0,28,443,95,88,67,21.4,2.9,15.0,0.9,5.3,0.0,2.6,1.0,0.1,0.2,0.0,0.2,1.5,0.3,0.3,0.2
48,Texas,TX,48069,Castro County,48069,"Castro County, Texas",894.444044938086,7381,0,3024,19,2384,155,1823,388,129,57,476,135,1118,176,1717,260,1211,11,2139,55,595,151,158,85,597,228,5123,25,150,113,500,140,92,42,77,61,82,6,25.0,5.3,3.6,1.6,20.0,5.5,24.8,4.0,23.5,3.6,16.4,0.2,29.0,0.7,8.2,2.1,6.6,3.5,8.8,3.3,69.4,0.3,5.0,3.7,16.5,4.6,3.9,1.7,3.2,2.5,1.1,0.1,0.4822,0.3123,0.3874,0.8538,0.8854,2.9211,0.6798,0.4229,0.8893,0.0277,0.5455,0.8893,2.7747,0.7194,0.8458,0.8458,0.8458,0.7589,0.6561,0.581,0.2451,0.2688,2.5099,0.498,9.0515,0.6917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6612,435,127,106,56,4824,0,55,55,36,17,0,21,100,66,2,6,18.2,4.9,1.4,0.8,65.4,0.0,0.7,0.8,0.5,0.2,0.0,0.7,1.4,0.9,0.0,0.1
48,Texas,TX,48071,Chambers County,48071,"Chambers County, Texas",597.095882336842,47037,0,17314,166,15744,439,8217,1436,1784,649,2759,580,3223,530,7429,1283,5674,237,12861,176,5067,770,918,285,1177,432,17091,169,302,175,2548,550,480,261,401,207,250,8,17.6,3.1,7.5,2.7,17.5,3.7,10.8,1.8,15.9,2.7,12.1,0.5,27.3,0.4,10.9,1.6,5.8,1.8,2.7,1.0,36.3,0.4,1.7,1.0,14.7,3.2,3.0,1.7,2.5,1.3,0.5,0.0,0.166,0.8814,0.2292,0.1779,0.3794,1.8339,0.2569,0.1146,0.83,0.1344,0.4506,0.4111,1.9407,0.1542,0.3557,0.3557,0.3557,0.4387,0.5731,0.3834,0.1265,0.0632,1.5849,0.1423,5.7152,0.1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46225,1556,403,3322,182,11860,0,649,161,46,47,0,31,1214,284,0,31,9.9,2.5,7.1,0.4,25.2,0.0,1.4,0.3,0.1,0.1,0.0,0.1,2.6,0.6,0.0,0.1
48,Texas,TX,48073,Cherokee County,48073,"Cherokee County, Texas",1052.954476234788,50824,0,20909,66,18069,429,14484,1424,1231,262,4019,589,7049,568,9934,1202,8997,55,12893,30,6027,616,1634,333,2178,344,20879,256,456,163,4158,459,836,194,1106,224,3447,134,30.6,3.0,5.8,1.3,22.2,3.2,21.1,1.7,20.8,2.5,17.7,0.1,25.4,0.1,12.6,1.3,9.0,1.8,4.6,0.7,41.1,0.5,2.1,0.8,19.9,2.2,4.6,1.1,6.1,1.2,6.8,0.3,0.7549,0.7075,0.5613,0.7589,0.7905,3.5731,0.8696,0.5099,0.6838,0.2451,0.8261,0.6917,2.9566,0.8063,0.4743,0.4743,0.4743,0.5059,0.7984,0.6798,0.7273,0.8182,3.5296,0.9368,10.5336,0.9051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48981,3579,425,6644,302,12351,0,245,69,62,41,30,39,1471,362,76,83,19.8,2.4,13.1,0.6,24.3,0.0,0.5,0.1,0.1,0.1,0.1,0.1,2.9,0.7,0.1,0.2
48,Texas,TX,48075,Childress County,48075,"Childress County, Texas",696.510489007852,6781,0,2734,201,1892,229,1729,422,270,267,396,162,899,224,1083,453,940,163,1257,146,868,253,275,153,137,122,3337,352,21,35,257,110,7,28,40,59,1450,37,32.5,7.9,8.6,8.4,20.9,8.2,18.0,4.3,20.3,8.5,13.9,2.4,18.5,2.2,16.3,4.8,14.5,7.9,2.1,1.9,49.2,5.2,0.8,1.3,9.4,4.0,0.4,1.5,2.1,3.1,21.4,0.5,0.8103,0.9209,0.4625,0.6364,0.7708,3.6009,0.8735,0.2332,0.083,0.581,0.9842,0.3123,2.1937,0.3123,0.6285,0.6285,0.6285,0.2648,0.2885,0.0435,0.0949,0.9644,1.6561,0.1621,8.0792,0.5296,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3,6856,431,158,478,98,2533,322,6,14,9,14,0,21,311,154,0,21,22.8,7.7,7.0,1.4,37.4,4.8,0.1,0.2,0.1,0.2,0.0,0.7,4.6,2.3,0.0,0.7
48,Texas,TX,48077,Clay County,48077,"Clay County, Texas",1088.758163345312,10290,0,5138,25,4204,166,1671,362,89,54,601,133,533,154,1605,243,2292,42,2075,46,2091,252,179,68,65,84,1267,34,13,28,748,124,89,61,137,65,87,50,16.4,3.6,1.8,1.1,14.3,3.1,7.1,2.0,15.8,2.4,22.3,0.4,20.2,0.5,20.5,2.4,4.3,1.6,0.7,0.9,12.3,0.3,0.3,0.5,14.6,2.4,2.1,1.4,3.3,1.5,0.8,0.5,0.1423,0.087,0.0988,0.0395,0.3676,0.7352,0.0277,0.7826,0.1739,0.8577,0.2292,0.0632,2.1066,0.253,0.004,0.004,0.004,0.1462,0.5652,0.2055,0.2727,0.1462,1.3358,0.0711,4.1816,0.0237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6253,692,128,27,29,731,0,95,16,121,68,0,23,290,82,3,6,16.5,3.1,0.3,0.3,7.1,0.0,0.9,0.2,1.2,0.7,0.0,0.5,2.8,0.8,0.0,0.1
48,Texas,TX,48079,Cochran County,48079,"Cochran County, Texas",775.08193867066,2529,0,1256,18,959,59,1069,171,82,38,152,50,517,70,478,85,425,32,681,14,450,70,42,20,248,93,1695,3,12,19,147,41,43,28,58,32,157,29,43.2,6.9,7.1,3.1,15.8,5.1,30.6,4.1,19.3,3.4,16.8,1.3,26.9,0.6,18.2,2.8,4.4,2.1,10.6,4.0,67.0,0.1,1.0,1.5,11.7,3.3,4.5,2.9,6.0,3.3,6.2,1.1,0.9644,0.8458,0.1542,0.9486,0.7036,3.6166,0.8775,0.4427,0.7984,0.7154,0.2372,0.913,3.1067,0.8696,0.8182,0.8182,0.8182,0.3123,0.3874,0.668,0.7115,0.7905,2.8697,0.6719,10.4112,0.8893,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2327,222,53,133,26,1539,0,0,15,1,6,0,15,19,26,3,7,23.1,5.5,5.3,1.0,60.9,0.0,0.0,2.0,0.0,0.2,0.0,2.0,0.8,1.0,0.1,0.3
48,Texas,TX,48081,Coke County,48081,"Coke County, Texas",911.645972054196,3305,0,2156,34,1487,93,935,195,42,37,343,96,333,88,407,114,899,48,715,33,615,88,75,41,52,70,880,15,0,21,422,84,10,19,54,29,104,9,29.5,6.1,3.0,2.7,23.1,6.3,14.0,3.8,12.7,3.6,27.2,1.4,21.6,1.0,19.2,2.7,5.0,2.7,1.6,2.2,26.6,0.5,0.0,1.0,19.6,3.9,0.7,1.3,3.6,1.9,3.1,0.3,0.6957,0.2253,0.6561,0.3913,0.1462,2.1146,0.3676,0.917,0.2648,0.7905,0.332,0.1897,2.494,0.5138,0.1897,0.1897,0.1897,0.0,0.7747,0.0632,0.3399,0.664,1.8418,0.2095,6.6401,0.2648,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2701,315,100,52,32,762,0,5,9,2,4,0,15,59,30,0,15,21.2,6.4,1.6,1.0,23.1,0.0,0.2,0.3,0.1,0.1,0.0,1.5,1.8,0.9,0.0,1.5
48,Texas,TX,48083,Coleman County,48083,"Coleman County, Texas",1262.913859652848,7808,0,4927,32,3210,206,1974,436,225,129,503,147,660,138,1939,284,1992,90,1697,94,1631,268,125,90,161,120,1910,21,100,56,705,136,28,23,218,91,63,5,25.6,5.6,6.3,3.6,15.7,4.5,11.8,2.5,25.0,3.6,25.5,1.1,21.7,1.2,21.0,3.4,3.9,2.8,2.2,1.6,24.5,0.3,2.0,1.1,14.3,2.7,0.8,0.7,6.8,2.8,0.8,0.1,0.498,0.7708,0.1462,0.2451,0.9249,2.585,0.5336,0.8814,0.2767,0.8696,0.1897,0.3281,2.5455,0.5573,0.1502,0.1502,0.1502,0.498,0.5257,0.0711,0.8142,0.1462,2.0552,0.2846,7.3359,0.3992,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7258,536,138,253,144,1428,0,96,120,27,26,0,21,106,55,0,21,16.7,4.0,3.2,1.8,18.3,0.0,1.2,1.5,0.3,0.3,0.0,0.6,1.4,0.7,0.0,0.6
48,Texas,TX,48085,Collin County,48085,"Collin County, Texas",841.267580576452,1079153,0,406932,132,383675,1391,121034,5222,24991,1582,85005,2318,40176,2078,108353,4193,121023,71,271621,0,80779,2507,20502,1342,37631,2188,510743,1333,84718,2427,6639,737,11283,1011,11153,849,6173,147,11.3,0.5,4.2,0.3,22.2,0.6,5.6,0.3,10.1,0.4,11.2,0.1,25.2,0.0,7.5,0.2,5.3,0.3,3.7,0.2,47.3,0.1,20.8,0.6,1.6,0.2,2.9,0.3,2.9,0.2,0.6,0.0,0.0316,0.4308,0.5613,0.0079,0.0395,1.0711,0.0593,0.0672,0.6601,0.0158,0.3755,0.6324,1.751,0.1028,0.6087,0.6087,0.6087,0.9881,0.0,0.3399,0.1976,0.087,1.6126,0.1462,5.0434,0.0711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1040586,16418,1090,111174,1543,168844,0,182173,1476,2456,417,522,146,39422,2158,6152,1173,4.3,0.3,10.3,0.1,15.6,0.0,16.9,0.1,0.2,0.1,0.0,0.1,3.7,0.2,0.6,0.1
48,Texas,TX,48087,Collingsworth County,48087,"Collingsworth County, Texas",918.440104700656,2865,179,1516,89,1018,117,859,238,38,40,169,68,397,101,846,224,584,78,844,113,439,117,166,83,74,70,1122,236,31,26,101,48,51,35,41,27,71,28,30.8,8.3,2.8,3.0,16.6,6.4,22.2,5.2,30.3,7.7,20.4,2.9,29.5,3.2,15.7,4.0,16.3,7.9,2.8,2.6,39.2,7.9,2.1,1.7,6.7,3.2,5.0,3.4,4.0,2.6,2.5,1.0,0.7589,0.1937,0.1897,0.7984,0.9842,2.9249,0.6838,0.6719,0.9091,0.5217,0.9921,0.4269,3.5217,0.9684,0.4308,0.4308,0.4308,0.5059,0.1423,0.7391,0.3953,0.6008,2.3834,0.4229,9.2608,0.7312,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,3,2284,205,81,194,78,840,192,0,15,9,10,22,34,57,18,0,15,20.1,7.3,6.8,2.7,29.3,5.8,0.0,1.7,0.3,0.4,0.8,1.2,2.0,0.7,0.0,1.7
48,Texas,TX,48089,Colorado County,48089,"Colorado County, Texas",960.290775388624,20582,0,10064,36,7376,293,4442,726,538,174,1097,257,2184,268,3040,632,4584,0,4793,0,2879,404,192,90,537,208,9353,55,254,169,1978,329,366,170,416,173,357,7,22.2,3.6,5.7,1.8,14.9,3.4,15.6,1.9,15.0,3.1,22.3,0.0,23.3,0.0,14.2,2.0,2.6,1.2,2.8,100.0,45.4,0.3,2.5,1.7,19.7,3.3,5.0,2.3,5.6,2.3,1.7,0.0,0.3518,0.6917,0.1186,0.5336,0.2964,1.9921,0.3241,0.7826,0.4427,0.3636,0.0632,0.4269,2.079,0.2213,0.5731,0.5731,0.5731,0.5692,0.7787,0.7391,0.6601,0.4704,3.2175,0.8538,7.8617,0.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17419,1592,317,2442,211,6463,0,70,72,27,31,0,28,309,195,42,54,21.6,4.1,11.9,1.0,31.4,0.0,0.3,0.3,0.1,0.1,0.0,0.2,1.5,0.9,0.2,0.3
48,Texas,TX,48091,Comal County,48091,"Comal County, Texas",559.527844994222,165201,0,70899,60,63957,737,20051,2184,2941,500,13661,1143,7388,880,18376,1894,30283,105,36744,0,23559,1611,2599,497,2772,641,58381,714,7774,932,5856,817,1203,297,1599,375,1200,19,12.2,1.3,3.7,0.6,21.4,1.8,6.4,0.8,11.2,1.2,18.3,0.1,22.2,0.0,14.4,1.0,4.1,0.8,1.8,0.4,35.3,0.4,11.0,1.3,8.3,1.2,1.8,0.5,2.5,0.6,0.7,0.0,0.0553,0.3281,0.5059,0.0277,0.0711,0.9881,0.0435,0.5375,0.3083,0.3953,0.2055,0.2609,1.7075,0.087,0.3399,0.3399,0.3399,0.9091,0.2332,0.1739,0.1265,0.1107,1.5534,0.1383,4.5889,0.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,166840,3739,473,3656,386,47275,0,1850,221,127,80,80,104,4436,518,957,656,5.8,0.8,2.2,0.2,28.6,0.0,1.1,0.1,0.1,0.1,0.0,0.1,2.7,0.3,0.6,0.4
48,Texas,TX,48093,Comanche County,48093,"Comanche County, Texas",937.752539866452,13651,0,6957,40,5340,221,2958,534,489,150,1009,203,1478,252,2353,365,3214,23,3087,38,2579,271,141,75,476,173,4515,86,58,46,1009,181,140,85,232,105,185,4,22.0,4.0,7.3,2.3,18.9,3.7,15.4,2.6,17.5,2.7,23.5,0.2,22.6,0.3,19.1,2.0,2.6,1.4,3.7,1.3,33.1,0.6,0.8,0.7,14.5,2.6,2.6,1.6,4.3,2.0,1.4,0.0,0.3439,0.8696,0.3123,0.502,0.5692,2.597,0.5455,0.8221,0.3597,0.7787,0.0632,0.6324,2.6561,0.6285,0.3162,0.3162,0.3162,0.2648,0.5494,0.2806,0.4585,0.3874,1.9407,0.2451,7.51,0.4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11938,920,176,59,51,3983,0,71,18,41,34,0,23,353,112,8,8,17.2,3.2,0.4,0.4,29.2,0.0,0.5,0.1,0.3,0.2,0.0,0.4,2.6,0.8,0.1,0.1
48,Texas,TX,48095,Concho County,48095,"Concho County, Texas",983.75469315851,3235,0,1424,40,816,74,528,149,23,22,124,54,621,192,241,119,794,65,591,86,522,123,60,37,455,251,1483,111,11,25,316,74,14,15,35,32,818,108,21.8,6.1,2.3,2.2,15.2,6.5,25.1,7.3,10.0,4.9,24.5,2.0,18.3,2.6,21.6,5.1,7.3,4.5,14.6,8.1,45.8,3.4,0.8,1.8,22.2,5.0,1.7,1.8,4.3,3.9,25.3,3.3,0.3281,0.1304,0.1265,0.8617,0.0356,1.4823,0.1581,0.8696,0.0711,0.9012,0.664,0.9526,3.4585,0.9565,0.581,0.581,0.581,0.2648,0.8458,0.1542,0.4585,0.9881,2.7114,0.5889,8.2332,0.5731,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,3,2817,123,39,136,105,1254,0,28,43,2,4,0,15,57,41,6,16,15.1,4.5,4.2,3.2,38.8,0.0,0.9,1.3,0.1,0.1,0.0,1.5,1.8,1.3,0.2,0.5
